"features"	"LV1"	"LV2"
100	-0.0269789926293716	-0.0218436911455599
1000	-0.0353622802678481	0.000500291620712533
1001	-0.0389850758794572	0.0021084963300868
1008	-0.0296522509763247	-0.0261448857884758
1012	-0.0271201872705466	-0.00163821624305054
1015	-0.0319681181118678	-0.023033916759979
1016	-0.025127614635346	0.000600841474257421
102	-0.0286578604185386	-0.0276415975861119
1021	-0.0189164872351284	0.00180839918303408
1022	-0.0182655268273087	0.00222251816229901
1024	-0.0245646747913264	0.0163325576658722
1026	-0.0289666939731431	-0.0518486037620384
1027	-0.0252839347524554	-0.0480796937137307
1029	-0.0328606663689807	-0.043378209513599
1030	-0.0345821928608712	-0.042408168407447
1036	-0.0332939857422242	-0.0456089847255478
1038	-0.0242967514216382	-0.0309400635541453
1040	-0.0239477781565856	0.019046232434774
1050	-0.023720638075717	-0.0740791352186023
1058	-0.0260350464679412	0.0121502902234033
1059	-0.0245389405984066	-0.0455427461349675
1060	-0.0290811058330431	-0.0471628246526
1061	-0.036768201670354	-0.0349738526491604
107	-0.0155178057353133	-0.0475261030653062
1070	-0.0260911478677638	0.009470564584031
1071	-0.0299565247382027	-0.0358097570896218
1077	-0.0189913292659592	-0.0296167964973649
1083	-0.0331973670247365	-0.0371072536456087
1084	-0.0240642536691816	-0.0304419769123561
1087	-0.0211979380091617	0.0384594717419171
1088	-0.0322964670907866	0.0405212095142532
1089	-0.0238701165671546	0.0378987219889996
1090	-0.0304394955029072	0.0415098066480206
1091	-0.0315455871967994	0.00801448628671497
1097	-0.0272844137741966	0.00521601364641156
110	-0.0210503150031143	-0.0612967968338638
1106	-0.0325202709335909	-0.0324535750359471
1107	-0.0273683825062751	0.0445206264554655
111	-0.0329295869345072	-0.0359327354449151
1111	-0.0258285557066452	-0.0324523053455744
1112	-0.0303829826756924	-0.0368432772628891
1113	-0.0224036080015805	-0.0323121984441042
1114	-0.0345601600434395	-0.0393260169667151
1115	-0.0243696211023247	-0.0215750877054732
1116	-0.0345085125568672	-0.0387068513055504
1117	-0.0305452392326876	-0.0460749529723393
1144	-0.0293922506170927	0.048130091373244
1147	-0.0298501107440787	0.048834364107788
115	-0.0281004369524393	0.0459977026050223
1156	-0.0283257778285873	-0.0373784396457723
116	-0.0334893184266427	-0.0285746547689652
1167	-0.0244956022067126	-0.0462628119631696
117	-0.0338820662014842	0.0427329745946022
118	-0.0331885595334002	-0.0384792107093252
1185	-0.0299935520318995	-0.0383688198407481
119	-0.00780618744524851	0.0287471201286762
1192	-0.0228828359907445	-0.0417451459313049
120	-0.0342362223689132	-0.0352996351737436
1202	-0.03237941337604	-0.0416006511270259
1207	-0.0349179008268402	-0.0411896509329366
1209	-0.0315638694411432	-0.0420870640710051
121	-0.0264353779066165	-0.0354087907398474
122	-0.0295400430412967	-0.0377845614342691
1221	-0.0331063140290134	-0.0369644284983915
1224	-0.021591160878944	-0.0190245201443368
1226	-0.0149084277736718	-0.0266148560554384
1228	-0.0207384639437945	-0.0207677481288895
1235	-0.0216863376909326	-0.0339129091383517
1239	-0.0401431563350013	-0.0496672215503025
124	-0.0280399512140437	0.0520835897325363
1240	-0.0341421524429622	-0.0421121538010274
126	-0.0109179248307816	-0.0414101363585508
1268	-0.0250896580045549	-0.0379126658336246
1270	-0.0236138738325767	0.0363393830001151
128	-0.0372064346204667	-0.0368675468590126
1282	-0.0358993064879332	0.0338895013631588
1300	-0.0228852334947135	-0.0336459754476916
1302	-0.0194541511550306	-0.036888599244894
1303	-0.0272506390948132	-0.0455318044812192
1305	-0.0274065206185997	-0.0460775525884994
1314	-0.0121630128360196	-0.0237263575988062
1317	-0.0202560532346151	-0.0193090231355592
1319	-0.025622431029522	-0.037071881684126
1320	-0.0237706127821697	-0.0403177200432262
1321	-0.0217728481813947	-0.0332668441329389
133	-0.0403777236951873	-0.0462456080720819
1335	-0.0311658911328166	0.0333999769749439
134	-0.0266025167465499	-0.021535225707489
1354	-0.0243917405713113	0.0471375101526706
1358	-0.0389122025650056	-0.0281154863841077
136	-0.0237831494293078	0.0169689494221743
137	-0.0269695260184343	0.0104996397339752
1370	-0.0307917082350947	0.0313350526150006
1374	-0.0320998362834228	0.0345058481969632
1379	-0.0267808170545636	0.0460193326714056
138	-0.0246688887905284	-0.0152642245293445
1381	-0.0283288190309521	0.0473495890600025
1382	-0.0283093680932006	0.0479122381653057
139	-0.024505529913455	-0.0336830045636516
1391	-0.0256179882348964	-0.0392931325649104
1393	-0.0297781838310025	-0.0541247084611293
1394	-0.0251926272798258	-0.0431730598357925
140	-0.0395622638563242	-0.0390145290583434
141	-0.0357760932077918	-0.0465004697859681
1412	-0.0156878583951074	-0.0268815937818418
142	-0.0257460644613289	-0.0136518665933226
1422	-0.0237826086581301	-0.0465295032721072
